,videoId,title,tags,viewCount,likeCount,dislikeCount,commentCount,duration,channelId,date
107,TXzrk3b9sKM,Mac OS X Terminal Tutorial: Time-Saving Keyboard Shortcuts,"['Terminal', 'Command Line', 'Terminal Keyboard Shortcuts', 'Command Line Keyboard Shortcuts', 'Terminal Shortcuts', 'Command Line Shortcuts', 'Command-line', 'Mac Terminal', 'Mac Tips and Tricks', 'Terminal Tips and Tricks', 'Command Line Tips and Tricks', 'Programming Tutorials', 'Terminal Tutorials', 'Command Line Tutorials', 'Programming', 'Computer Science', 'Terminal (Software)', 'OS X (Operating System)', 'Mac OS (Operating System)', 'How to', 'How-to', 'mac terminal shortcuts', 'mac terminal shortcut']",22966,674,4,26,PT7M17S,UCCezIgC97PvUuR4_gbFUs5g,2015-07-27T16:00:01Z
108,_JGmemuINww,Python Tutorial: Clarifying the Issues with Mutable Default Arguments,"['python', 'mutable default argument', 'mutable default arguments python', 'mutable default arguments', 'python default arguments', 'python function default argument', 'python defaults', 'func_defaults', '__defaults__', 'default arguments', 'python functions', 'corey schafer', 'lists as arguments', 'functions in python']",23089,942,3,73,PT16M4S,UCCezIgC97PvUuR4_gbFUs5g,2019-04-24T15:30:00Z
109,obsje6AO3U8,WordPress Plugins: Imsanity,"['WordPress', 'Word Press', 'Plugin', 'WordPress Plugin', 'WordPress Plugins', 'Imsanity', 'How-to', 'Video Tutorial', 'How to', 'Images', 'Web Development', 'Web Design', 'Plug-in', 'Pictures', 'WordPress Images', 'WordPress Media Library', 'WordPress Pictures', 'WordPress Development', 'WordPress Tutorial', 'WordPress Tutorials']",15037,89,1,8,PT7M35S,UCCezIgC97PvUuR4_gbFUs5g,2014-11-23T22:47:37Z
110,khKv-8q7YmY,Python Tutorial for Beginners 3: Integers and Floats - Working with Numeric Data,"['Python', 'Python Ints', 'Python Floats', 'Integers', 'Python Integers', 'Python math', 'Python arithmetic', 'Python for Beginners', 'Absolute Beginners', 'Python for Absolute Beginners', 'Python Basics', 'Getting Started with Python', 'Python 3.6', 'Python 36', 'Python 3', 'python tutorial', 'python', 'integers', 'floats']",431392,11468,81,362,PT11M55S,UCCezIgC97PvUuR4_gbFUs5g,2017-05-17T16:30:02Z
111,kt3ZtW9MXhw,Python Django Tutorial: Full-Featured Web App Part 13 - Using AWS S3 for File Uploads,"['python', 'django', 'aws', 's3', 'django 2', 'django 2.0', 'django 2.1', 'django version 2', 'django aws', 'django s3', 'django aws s3', 'django s3 file upload', 'django s3 heroku', 'django tutorial', 'aws s3', 'aws python boto', 'aws python tutorial', 'corey schafer', 'python tutorial', 'python programming', 'web development']",103920,1836,15,436,PT26M35S,UCCezIgC97PvUuR4_gbFUs5g,2019-02-18T20:15:01Z
112,ng2o98k983k,Python Tutorial: Web Scraping with BeautifulSoup and Requests,"['python', 'beautifulsoup', 'web scraping', 'scraping', 'python beautifulsoup', 'python web scraping', 'python html', 'python html parsing', 'web crawler', 'python requests', 'requests', 'string parsing', 'parse html', 'bs4', 'beautifulsoup4', 'split', 'python split', 'lxml', 'html5lib', 'python csv', 'csv', 'corey schafer', 'python3', 'programming tutorial', 'python programming', 'software engineering', 'python tutorial', 'python 3.6', 'python 3']",758770,17040,148,1000,PT45M48S,UCCezIgC97PvUuR4_gbFUs5g,2017-11-08T17:30:00Z
113,eoejHvAPDFs,"Linux/Mac Terminal Tutorial: Create, Copy, Move, Rename and Delete Files and Directories","['Terminal', 'Command Line', 'Command-Line', 'Linux', 'Unix', 'CLI', 'Command-Line Interface', 'Terminal Basics', 'touch', 'mkdir', 'cp', 'mv', 'rm', 'Terminal for Beginners', 'Terminal Tutorial', 'Command Line Basics', 'Command Line Tutorial', 'Mac Terminal', 'Mac', 'Linux Terminal', 'Programming Tutorials', 'SysAdmin', 'Sys Admin', 'Systems Administration', 'how to copy files using terminal', 'how to copy in linux terminal', 'how to delete a file in terminal', 'how to delete files in terminal', 'how to delete files using terminal']",128651,1638,28,86,PT11M41S,UCCezIgC97PvUuR4_gbFUs5g,2016-01-21T17:30:00Z
114,-tsFnoKNtNc,ArcGIS API for JavaScript Part 1: Our First Web Map,"['JavaScript (Programming Language)', 'ArcGIS', 'Web Mapping (Website Category)', 'Tutorial', 'ESRI', 'GIS', 'ArcGIS JavaScript', 'JavaScript', 'API', 'Web Application', 'Programming', 'Coding', 'ArcGIS JavaScript Video Tutorial', 'JavaScript API', 'ArcGIS API', 'Web Development']",64078,446,9,26,PT9M58S,UCCezIgC97PvUuR4_gbFUs5g,2014-07-23T06:18:23Z
115,eirjjyP2qcQ,"Python Tutorial: Datetime Module - How to work with Dates, Times, Timedeltas, and Timezones","['Python', 'Datetime', 'pytz', 'Python Dates', 'Python Datetime', 'Datetime Module', 'Python pytz', 'Python Datetimes', 'Timezones', 'Python Timezone', 'Python Timezones', 'Timezone', 'Python datetime module', 'timedelta', 'Python timedelta', 'Python time', 'Time', 'import datetime', 'Python built-in', 'Python for beginners', 'Programming Tutorials', 'Python Tutorials', 'Python Tutorial', 'Software Engineering', 'How to', 'How-to', 'datetime python', 'python (programming language)']",324669,6081,70,320,PT27M49S,UCCezIgC97PvUuR4_gbFUs5g,2016-08-02T16:00:02Z
116,cYWiDiIUxQc,Python Flask Tutorial: Full-Featured Web App Part 4 - Database with Flask-SQLAlchemy,"['python', 'flask', 'flask tutorial', 'sqlalchemy', 'flask-sqlalchemy', 'sqlite', 'database', 'python database', 'flask database', 'python flask tutorial', 'python flask tutorial for beginners', 'flask tutorial for beginners', 'python tutorial', 'python web', 'python web application', 'flask web framework', 'web framework', 'corey schafer', 'python (programming language)', 'sql alchemy', 'python flask']",424183,7909,49,789,PT29M58S,UCCezIgC97PvUuR4_gbFUs5g,2018-05-04T19:10:53Z
117,Ercd-Ip5PfQ,Matplotlib Tutorial (Part 9): Plotting Live Data in Real-Time,"['matplotlib', 'python', 'python matplotlib', 'data science', 'data analytics', 'data visualization', 'python plotting', 'python graphing', 'matplotlib tutorial', 'python real-time', 'python real time', 'python live', 'live data', 'live graph', 'real-time plot', 'data analysis', 'matplotlib (software)', 'python (programming language)', 'python tutorial', 'corey schafer', 'python programming']",171339,3521,35,251,PT20M34S,UCCezIgC97PvUuR4_gbFUs5g,2019-06-18T15:00:04Z
118,UO98lJQ3QGI,Matplotlib Tutorial (Part 1): Creating and Customizing Our First Plots,"['matplotlib', 'python', 'python matplotlib', 'data science', 'data analytics', 'data visualization', 'python plotting', 'python graphing', 'matplotlib (software)', 'python (programming language)', 'python tutorial', 'corey schafer', 'python programming', 'line plot', 'matplotlib tutorial']",453316,9495,60,429,PT35M1S,UCCezIgC97PvUuR4_gbFUs5g,2019-06-10T15:00:04Z
119,wva2yMqcB6Q,SQL Tutorial for Beginners 5: UPDATE and DELETE - Modifying and Removing Records from Your Database,"['SQL (Programming Language)', 'PostgreSQL (Software)', 'SQL Update', 'SQL Delete', 'SQL', 'PostgreSQL', 'Postgres', 'Update', 'Delete', 'Database Update', 'Database Delete', 'SQL Tutorial', 'PostgreSQL Tutorial', 'Postgres Tutorial', 'SQL Basics', 'PostgreSQL Basics', 'Postgres Basics', 'SQL for Beginners', 'PostgreSQL for Beginners', 'Postgres for Beginners', 'Database Tutorials', 'Database (Software Genre)', 'Programming Tutorials', 'Programming Language (Software Genre)', 'sql tutorial for beginners']",42642,795,3,51,PT6M20S,UCCezIgC97PvUuR4_gbFUs5g,2015-10-27T16:00:01Z
120,XFZRVnP-MTU,Matplotlib Tutorial (Part 10): Subplots,"['matplotlib', 'python', 'python matplotlib', 'data science', 'data analytics', 'data visualization', 'python plotting', 'python graphing', 'matplotlib tutorial', 'subplot', 'python subplot', 'matplotlib subplot', 'matplotlib subplots', 'matplotlib (software)', 'python (programming language)', 'tutorial (media genre)', 'python tutorial', 'corey schafer', 'python programming']",102485,2672,19,201,PT21M22S,UCCezIgC97PvUuR4_gbFUs5g,2019-06-19T15:00:12Z
121,SELYgZvAZbU,Homebrew Tutorial: Simplify Software Installation on Mac Using This Package Manager,"['homebrew', 'brew', 'mac homebrew', 'mac brew', 'homebrew install', 'homebrew tutorial', 'mac package manager', 'mac install', 'homebrew mac tutorial', 'install homebrew', 'package manager', 'homebrew on mac', 'how to install homebrew on mac', 'mac os x', 'os x (operating system)', 'mac os', 'homebrew mac video tutorial', 'homebrew package manager', 'corey schafer', 'mac setup']",92923,2024,15,117,PT20M2S,UCCezIgC97PvUuR4_gbFUs5g,2019-04-09T16:15:01Z
122,-tyBEsHSv7w,Python Django Tutorial: Full-Featured Web App Part 12 - Email and Password Reset,"['python', 'django', 'django 2', 'django 2.0', 'django 2.1', 'django version 2', 'python django 2', 'django tutorial', 'python django tutorial', 'django email', 'django password reset', 'django password change', 'django password reset tutorial', 'django email tutorial', 'corey schafer', 'django tutorial for beginners', 'python programming']",150064,3944,29,1052,PT25M4S,UCCezIgC97PvUuR4_gbFUs5g,2018-08-31T20:45:01Z
123,Lw2rlcxScZY,Python Pandas Tutorial (Part 4): Filtering - Using Conditionals to Filter Rows and Columns,"['pandas', 'python', 'pandas filter rows by condition', 'pandas filtering data', 'pandas filter columns', 'pandas filter', 'pandas filtering', 'python pandas tutorial', 'python pandas', 'pandas condition', 'pandas conditional', 'data science', 'data analysis', 'loc', 'pandas loc', 'corey schafer', 'python programming', 'python (programming language)']",144952,4415,14,190,PT23M4S,UCCezIgC97PvUuR4_gbFUs5g,2020-01-17T14:00:06Z
124,N4WSqXtd_rk,"Frequently Asked Questions #1: Text Editors, Books, Career Advice, and More","['Python', 'Programming', 'FAQ', 'Frequently Asked Questions', 'Career Advice', 'Advice', 'Computer Science', 'Channel Update', 'Corey Schafer', 'CoreyMS', 'Tutorials', 'JavaScript', 'Sublime Text', 'Eclipse', 'PyCharm', 'RevealJS', 'Reveal.js']",31145,1232,4,70,PT16M55S,UCCezIgC97PvUuR4_gbFUs5g,2016-11-15T17:30:00Z
125,KdmPHEnPJPs,Python Pandas Tutorial (Part 9): Cleaning Data - Casting Datatypes and Handling Missing Values,"['python', 'pandas', 'pandas missing values', 'pandas nan', 'np.nan', 'dropna', 'pandas dropna', 'isna', 'pandas isna', 'fillna', 'pandas fillna', 'dtypes', 'pandas dtypes', 'pandas convert', 'pandas cast', 'data analysis', 'data science', 'pandas tutorial', 'pandas python tutorial', 'python pandas tutorial', 'python tutorial', 'corey schafer', 'astype', 'pandas astype']",69935,2353,6,131,PT31M54S,UCCezIgC97PvUuR4_gbFUs5g,2020-02-24T14:00:04Z
126,iCGrKFH2oeo,Git Tutorial: Diff and Merge Tools,"['Git (Software)', 'Diff (Software)', 'Merge', 'Difftool', 'Mergetool', 'Git Diff', 'Git Merge', 'DiffMerge', 'Software Engineering', 'Programming', 'Git commands', 'Computer Science', 'Video Tutorial', 'How to', 'How-to', 'Development', 'Web Development', 'Web Dev', 'Git Tutorial', 'Git Tutorials']",108384,977,24,48,PT9M38S,UCCezIgC97PvUuR4_gbFUs5g,2015-04-28T15:30:00Z
127,zmdjNSmRXF4,Python Pandas Tutorial (Part 2): DataFrame and Series Basics - Selecting Rows and Columns,"['pandas', 'python', 'python pandas tutorial', 'python pandas', 'python pandas dataframe', 'dataframe', 'series', 'pandas dataframe', 'pandas series', 'pandas loc', 'pandas iloc', 'loc', 'iloc', 'data science', 'data analysis', 'pandas tutorial', 'python tutorial', 'corey schafer', 'pandas dataframe tutorial', 'dataframe loc', 'dataframe iloc', 'series loc', 'series iloc', 'python data science tutorial']",210709,5945,28,224,PT33M35S,UCCezIgC97PvUuR4_gbFUs5g,2020-01-10T19:15:00Z
128,XDv6T4a0RNc,Matplotlib Tutorial (Part 6): Histograms,"['matplotlib', 'python', 'python matplotlib', 'data science', 'data analytics', 'data visualization', 'python plotting', 'python graphing', 'matplotlib tutorial', 'histogram', 'python histogram', 'python matplotlib tutorial', 'python tutorial', 'corey schafer', 'python programming']",75875,1975,8,92,PT16M36S,UCCezIgC97PvUuR4_gbFUs5g,2019-06-15T15:00:04Z
129,W9XjRYFkkyw,"Python Pandas Tutorial (Part 3): Indexes - How to Set, Reset, and Use Indexes","['pandas', 'python', 'pandas index', 'python pandas tutorial', 'python pandas', 'iloc', 'loc', 'pandas loc', 'pandas iloc', 'data science', 'data analysis', 'python tutorial', 'pandas set index', 'pandas set column as index', 'corey schafer', 'python programming', 'python (programming language)', 'pandas reset index']",133229,4053,16,121,PT17M27S,UCCezIgC97PvUuR4_gbFUs5g,2020-01-13T19:45:00Z
130,fA0jpjwi4J8,SQL Tutorial for Beginners 3: INSERT - Adding Records to Your Database,"['SQL (Programming Language)', 'PostgreSQL (Software)', 'SQL', 'PostgreSQL', 'Postgres', 'SQL Tutorial', 'SQL Basics', 'SQL for Beginners', 'PostgreSQL Tutorial', 'PostgreSQL Basics', 'PostgreSQL for Beginners', 'Postgres Tutorial', 'Postgres Basics', 'Postgres for Beginners', 'Insert', 'SQL Insert', 'Database', 'Database Insert', 'Database Tutorials', 'Database Tutorial', 'Server', 'Programming', 'Computer Science', 'Programming Tutorials', 'How to', 'How-to', 'Software (Industry)', 'Mac', 'OS X']",64146,827,7,26,PT4M40S,UCCezIgC97PvUuR4_gbFUs5g,2015-10-13T02:00:00Z
131,4wMKGs2fe4s,Sublime Text Quick Tip: Launch Sublime Text from the Terminal,"['Sublime Text', 'Sublime', 'Sublime Text Terminal', 'Sublime Text CTL', 'Sublime Text Command Line', 'Development', 'Development Environment', 'Programming', 'Web Dev', 'Web Design', 'Web Development', 'How to', 'How-to', 'Tutorial', 'Video Tutorial', 'Sublime Text 3', 'Mac', 'OSX', 'Terminal', 'Software']",11250,176,1,35,PT4M44S,UCCezIgC97PvUuR4_gbFUs5g,2015-05-12T15:00:00Z
132,UFuo7EHI8zc,Python Pandas Tutorial (Part 10): Working with Dates and Time Series Data,"['python', 'pandas', 'pandas datetime', 'pandas time series analysis', 'pandas timedelta', 'pandas timestamp', 'pandas time series plot', 'pandas time series tutorial', 'pandas time series', 'python pandas tutorial', 'data science', 'data analysis', 'python data science', 'corey schafer', 'python programming', 'python tutorial', 'pandas resample', 'pandas groupby date', 'to_datetime', 'resample']",93879,2929,12,245,PT35M41S,UCCezIgC97PvUuR4_gbFUs5g,2020-03-17T19:02:48Z
133,6Qs3wObeWwc,Python Tutorial: Image Manipulation with Pillow,"['Python (Programming Language)', 'Tutorial', 'Python Pillow', 'Python PIL', 'Python Imaging Library', 'Python Tutorial', 'Python Pillow Tutorial', 'Python PIL Tutorial', 'Python for Beginners', 'Python Images', 'Image Manipulation', 'Image Modification', 'Python Processing', 'Python Image Processing', 'Image Processing (Field Of Study)', 'Photo Manipulation', 'Learn Python', 'Programming', 'Programming Tutorials', 'Web Design', 'Web Development (Interest)', 'Programming Language (Software Genre)']",273437,3777,62,211,PT15M48S,UCCezIgC97PvUuR4_gbFUs5g,2015-11-17T17:30:00Z
134,Qu3dThVy6KQ,Python Tutorial: Itertools Module - Iterator Functions for Efficient Looping,"['python', 'itertools', 'iterator', 'iterable', 'python itertools', 'count', 'zip_longest', 'cycle', 'repeat', 'starmap', 'combinations', 'permutations', 'product', 'chain', 'islice', 'compress', 'filterfalse', 'dropwhile', 'takewhile', 'accumulate', 'groupby', 'tee', 'data science', 'generators', 'python tutorial', 'python (programming language)', 'python iterators', 'python programming', 'python next', 'corey schafer']",129129,3676,20,201,PT45M49S,UCCezIgC97PvUuR4_gbFUs5g,2018-11-13T16:35:00Z
135,QI9EczPQzPQ,Programming Terms: Combinations and Permutations,"['Programming Terms', 'Programming Tutorials', 'Programming Terminology', 'Programming', 'Combinations', 'Permutations', 'Computer Science', 'Programming Language (Software Genre)', 'Software', 'Python', 'Software Engineering', 'Difference between combinations and permutations', 'Diffference between permutations and combinations', 'Math', 'Video Tutorial', 'How to', 'How-to', 'Technology', 'Python (Programming Language)']",34230,846,12,45,PT9M14S,UCCezIgC97PvUuR4_gbFUs5g,2015-09-12T20:30:00Z
136,DwTV5ogPdlU,"Sublime Text Quick Tip: ""Go To Definition"" Click Shortcut","['Sublime Text (Software)', 'Sublime Text Shortcut', 'Development', 'Development Environment', 'Programming', 'Web Dev', 'Web Design', 'Web Development', 'How to', 'Tutorial', 'Video Tutorial', 'Sublime Text 3', 'Software (Industry)', 'Mac', 'OS X (Operating System)']",18723,123,1,21,PT5M51S,UCCezIgC97PvUuR4_gbFUs5g,2015-03-31T02:44:00Z
137,OdIHeg4jj2c,Python Tutorial: How to Set the Path and Switch Between Different Versions/Executables (Windows),"['python', 'path', 'python path', 'python set path', 'python is not recognized', 'path environment variable', 'path environment variable windows 10', 'windows', 'python windows', 'windows path', 'windows set path', 'cmd', 'command line', 'python not working', 'no module named', 'python no module named', 'python import error', 'modulenotfounderror', 'python tutorial', 'set path', 'python (programming language)', 'python 2', 'python 3', 'corey schafer']",97633,2119,17,116,PT24M17S,UCCezIgC97PvUuR4_gbFUs5g,2018-07-26T17:30:01Z
138,q4jPR-M0TAQ,Python Django Tutorial: Full-Featured Web App Part 6 - User Registration,"['python', 'django', 'django 2', 'django 2.0', 'django 2.1', 'django version 2', 'python django 2', 'django tutorial', 'python django tutorial', 'django signup', 'signup form', 'django register', 'usercreationform', 'crispy forms', 'django crispy forms', 'django forms', 'django form', 'corey schafer', 'django tutorial for beginners', 'python programming']",421117,9636,58,1062,PT45M56S,UCCezIgC97PvUuR4_gbFUs5g,2018-08-31T19:15:02Z
139,llBzkEatyN0,"Channel Update: 5000 Subscribers, Future Tutorials, and Giveaway","['Channel Update', 'Giveaway', 'Competition', 'Subscribers', 'Update', 'YouTube', 'Corey Schafer', 'CoreyMS', 'Schafer5', 'Programming', 'Computer Science', 'Computer Programming', 'Tutorials', 'Python', 'SQL', 'JavaScript', 'Linux', 'Mac']",2592,105,1,29,PT6M25S,UCCezIgC97PvUuR4_gbFUs5g,2016-05-03T16:00:04Z
140,PUIE7CPANfo,Python Tutorial: How to Set the Path and Switch Between Different Versions/Executables (Mac & Linux),"['python', 'path', 'python path', 'python set path', 'command not found', 'python command not found', 'linux path', 'mac path', 'path environment variable', 'path environment variable mac', 'path environment variable linux', 'linux terminal', 'mac terminal', 'command line', 'python not working', 'no module named', 'python no module named', 'python import error', 'modulenotfounderror', 'python tutorial', 'python (programming language)', 'python 3', 'python programming', 'corey schafer']",92095,1991,26,131,PT30M44S,UCCezIgC97PvUuR4_gbFUs5g,2018-07-26T17:30:01Z
141,S7jD6nnYJy0,How to Create a Network of Machines in VirtualBox with SSH Access,"['virtualbox', 'virtual box', 'virtualbox ssh', 'ssh', 'virtual lab', 'network', 'virtualbox (software)', 'virtual machine', 'vm', 'programming tutorial', 'LAN', 'software engineering', 'tutorial', 'virtualbox network']",86253,1345,16,99,PT24M14S,UCCezIgC97PvUuR4_gbFUs5g,2017-07-20T16:00:03Z
142,JRCJ6RtE3xU,"How to Send Emails Using Python - Plain Text, Adding Attachments, HTML Emails, and More","['python', 'email', 'smtp', 'smtplib', 'how to send email in python', 'how to send email using python', 'python email sending', 'how to send an email with python', 'python email', 'python email attachment', 'EmailMessage', 'python programming', 'python tutorial', 'corey schafer', 'email tutorial', 'python gmail', 'python send email']",247356,6007,63,590,PT31M57S,UCCezIgC97PvUuR4_gbFUs5g,2019-03-18T17:00:03Z
143,HfABu4aCI3U,"How Software Engineers, Developers, and Designers can volunteer their skills","['Software Engineering (Industry)', 'Volunteering (Job Title)', 'Software Developer (Project Role)', 'Software (Industry)', 'Web Development', 'Web Design', 'Computer Science', 'Programming', 'Communitarian', 'Communitarianism', 'Donate', 'Charity', 'Designer (Profession)', 'engineering volunteer', 'software engineering']",12202,437,2,20,PT13M51S,UCCezIgC97PvUuR4_gbFUs5g,2015-04-27T14:30:01Z
144,txMdrV1Ut64,Python Pandas Tutorial (Part 8): Grouping and Aggregating - Analyzing and Exploring Your Data,"['python', 'pandas', 'grouping', 'aggregating', 'pandas group', 'pandas groupby', 'pandas groupby tutorial', 'pandas aggregate functions', 'pandas aggregation', 'value_counts', 'value_count', 'pandas mean', 'pandas median', 'pandas describe', 'pandas tutorial', 'pandas concat', 'data science', 'data analysis', 'pandas dataframe', 'python pandas tutorial', 'python pandas', 'python tutorial', 'corey schafer']",133336,3940,23,427,PT49M6S,UCCezIgC97PvUuR4_gbFUs5g,2020-02-14T14:38:33Z
145,QnDWIZuWYW0,Python Flask Tutorial: Full-Featured Web App Part 2 - Templates,"['python', 'flask', 'templates', 'flask template', 'flask templates', 'flask tutorial', 'python flask', 'python flask tutorial', 'python flask tutorial for beginners', 'flask tutorial for beginners', 'python tutorial', 'python web development', 'python web framework', 'flask web framework', 'corey schafer', 'python (programming language)', 'flask framework', 'web development']",559360,13759,72,746,PT31M42S,UCCezIgC97PvUuR4_gbFUs5g,2018-05-04T17:59:29Z
146,Gdys9qPjuKs,Python Flask Tutorial: How to enable HTTPS with a free SSL/TLS Certificate using Let's Encrypt,"['python', 'flask', 'ssl', 'tls', ""let's encrypt"", 'lets encrypt', 'nginx', 'ubuntu', 'ubuntu 18.04', 'letsencrypt nginx', ""let's encrypt nginx"", ""let's encrypt ubuntu"", 'certbot', 'ssl certificate', 'https', 'how to https', 'tls certificate', 'secure site', 'free ssl', 'web development', 'corey schafer', 'linode', 'linux', 'https tutorial', 'ssl tutorial', 'certbot tutorial']",69747,1368,9,138,PT17M14S,UCCezIgC97PvUuR4_gbFUs5g,2019-01-24T18:30:00Z
147,-nh9rCzPJ20,Visual Studio Code (Windows) - Setting up a Python Development Environment and Complete Overview,"['visual studio code', 'vs code', 'visual studio', 'vscode', 'python', 'vscode python', 'python visual studio', 'vscode setup', 'visual studio code setup', 'python in visual studio code', 'python development environment', 'vscode windows', 'python vs code', 'vs code windows', 'python windows vscode', 'python mac vs code', 'python tutorial', 'corey schafer', 'python programming']",460444,8246,122,433,PT1H15M17S,UCCezIgC97PvUuR4_gbFUs5g,2019-05-01T17:45:01Z
148,qDwdMDQ8oX4,Python Django Tutorial: Full-Featured Web App Part 3 - Templates,"['python', 'django', 'django 2', 'django 2.0', 'django 2.1', 'django version 2', 'python django 2', 'django tutorial', 'python django tutorial', 'django templates', 'django templating engine', 'django html', 'django render', 'corey schafer', 'django tutorial for beginners', 'python programming', 'static files', 'django css', 'django javascript', 'django static files']",579685,14907,76,1272,PT45M45S,UCCezIgC97PvUuR4_gbFUs5g,2018-08-31T18:30:03Z
149,CQ90L5jfldw,Python Django Tutorial: Full-Featured Web App Part 9 - Update User Profile,"['python', 'django', 'django 2', 'django 2.0', 'django 2.1', 'django version 2', 'python django 2', 'django tutorial', 'python django tutorial', 'django update', 'django update user', 'django update profile', 'django update form', 'corey schafer', 'django tutorial for beginners', 'python programming']",187523,5224,15,607,PT26M7S,UCCezIgC97PvUuR4_gbFUs5g,2018-08-31T20:00:00Z
150,c5RZWDLqifA,Customizing Your Terminal: How To Use and Modify Dotfiles,"['Terminal', 'Command Line', 'Command-Line', 'Dotfiles', 'GitHub', 'bashrc', 'bash_profile', '.bashrc', '.bash_profile', 'Prompt', 'Command Prompt', 'Linux', 'Mac', 'Unix', 'CLI', 'Command Line Interface', 'Terminal Basics', 'Terminal Tutorials', 'source', 'aliases', 'Terminal for Beginners', 'Customize Terminal', 'Mac Terminal', 'Console', 'Linux Console', 'Programming Tutorials', 'SysAdmin', 'Sys Admin', 'Systems Administration', 'How to', 'How-to']",40122,948,8,62,PT20M11S,UCCezIgC97PvUuR4_gbFUs5g,2016-02-05T18:00:01Z
151,HQ6XO9eT-fc,Python Pandas Tutorial (Part 6): Add/Remove Rows and Columns From DataFrames,"['python', 'pandas', 'pandas append', 'pandas drop', 'pandas add column', 'pandas add row', 'pandas delete column', 'pandas delete row', 'pandas remove column', 'pandas remove row', 'data analysis', 'data science', 'python pandas tutorial', 'pandas tutorial', 'pandas dataframe', 'python tutorial', 'corey schafer', 'python programming', 'python (programming language)']",95436,2623,16,129,PT16M55S,UCCezIgC97PvUuR4_gbFUs5g,2020-02-01T22:39:16Z
152,UIJKdCIEXUQ,Python Flask Tutorial: Full-Featured Web App Part 3 - Forms and User Input,"['python', 'flask', 'flask tutorial', 'flask forms', 'wtform', 'flask-wtf', 'flask-wtforms', 'wtforms tutorial', 'python flask tutorial', 'python flask tutorial for beginners', 'flask tutorial for beginners', 'python tutorial', 'python web', 'python web application', 'corey schafer', 'flask framework', 'python (programming language)', 'python flask', 'web development']",471508,9352,60,1065,PT48M16S,UCCezIgC97PvUuR4_gbFUs5g,2018-05-04T19:08:44Z
153,Qte4X-rdr2Q,VirtualBox: How to Use Snapshots,"['virtualbox', 'virtualbox snapshot', 'snapshot', 'virtualbox snapshots', 'how to use virtualbox snapshots', 'virtual box', 'virtualbox (software)', 'virtual machine', 'vm', 'snapshots', 'programming tutorial', 'software engineering', 'tutorial']",38162,682,12,37,PT14M40S,UCCezIgC97PvUuR4_gbFUs5g,2017-07-12T16:00:05Z
154,cY2NXB_Tqq0,"Python Tutorial: How I Manage Multiple Projects, Virtual Environments, and Environment Variables","['python tutorial', 'python virtual environment', 'python anaconda', 'python conda', 'virtual environment', 'anaconda', 'continuum analytics', 'python project', 'python environment variable', 'environment variables', 'python', 'python 3', 'data science', 'python data science', 'python tutorials', 'programming tutorials', 'corey schafer', 'python (programming language)', 'python 3.6', 'python programming']",100116,1686,15,72,PT20M49S,UCCezIgC97PvUuR4_gbFUs5g,2017-09-06T16:30:01Z
155,T11QYVfZoD0,Python Pandas Tutorial (Part 7): Sorting Data,"['python', 'pandas', 'sorting', 'pandas sorting', 'sort_values', 'sort_index', 'pandas sorting tutorial', 'data science', 'python pandas', 'data analysis', 'python pandas tutorial', 'pandas dataframe', 'python tutorial', 'corey schafer', 'python (programming language)', 'python programming', 'pandas sort descending', 'pandas sort multiple', 'pandas sort by two columns', 'pandas sort columns by values']",62992,2399,7,126,PT15M40S,UCCezIgC97PvUuR4_gbFUs5g,2020-02-06T14:30:02Z
156,_LWjaAiKaf8,Matplotlib Tutorial (Part 8): Plotting Time Series Data,"['matplotlib', 'python', 'python matplotlib', 'data science', 'data analytics', 'data visualization', 'python plotting', 'python graphing', 'matplotlib tutorial', 'time series', 'python time series', 'datetime', 'python plot date', 'matplotlib time series', 'matplotlib dates', 'python (programming language)', 'matplotlib (software)', 'python tutorial', 'corey schafer', 'python programming']",83078,1815,12,67,PT17M9S,UCCezIgC97PvUuR4_gbFUs5g,2019-06-17T15:00:07Z
157,x0Uguu7gqgk,Matplotlib Tutorial (Part 5): Filling Area on Line Plots,"['matplotlib', 'python', 'python matplotlib', 'data science', 'data analytics', 'data visualization', 'python plotting', 'python graphing', 'matplotlib tutorial', 'fill_between', 'matplotlib fill', 'matplotlib (software)', 'python (programming language)', 'data analysis', 'python tutorial', 'corey schafer', 'python programming', 'matplotlib fill between']",49659,1541,4,83,PT15M18S,UCCezIgC97PvUuR4_gbFUs5g,2019-06-14T15:00:16Z
158,Wfx4YBzg16s,Python Flask Tutorial: Full-Featured Web App Part 11 - Blueprints and Configuration,"['python', 'flask', 'flask tutorial', 'flask blueprints', 'flask blueprint', 'flask configuration', 'flask config', 'application factory', 'flask application factory', 'introduction to blueprints', 'intro to flask blueprints', 'python flask tutorial', 'python tutorial', 'python web framework', 'corey schafer', 'web development', 'python (programming language)']",116525,2582,17,415,PT42M43S,UCCezIgC97PvUuR4_gbFUs5g,2018-05-04T21:01:31Z
